Run,Agent,Iteration,Gross Utility
3,DR 1,0,178.49738943706058
3,DR 1,1,750.1312841277926
3,DR 1,2,1169.0830246819787
3,DR 1,3,995.9290689179983
3,DR 1,4,1100.6953815171155
3,DR 1,5,1396.075169668242
3,DR 1,6,1519.3021155883773
3,DR 1,7,1364.6328705774729
3,DR 1,8,1436.5129304145585
3,DR 1,9,1286.3756452526284
3,DR 1,10,1579.993163083918
3,DR 1,11,1359.1987047329521
3,DR 1,12,1094.4808090945671
3,DR 1,13,1268.4044921718496
3,DR 1,14,1302.0750333390029
3,DR 1,15,1489.9252303512997
3,DR 1,16,1378.3289111515064
3,DR 1,17,1395.6366888958587
3,DR 1,18,1273.1064552482044
3,DR 1,19,1559.6281948624344
3,DR 1,20,1442.604697044187
3,DR 1,21,1442.7674306769416
3,DR 1,22,1437.9111433294772
3,DR 1,23,1538.6519019135665
3,DR 1,24,1517.1601675292354
3,DR 1,25,1507.443421389553
3,DR 1,26,1116.1656817937403
3,DR 1,27,1479.743900538067
3,DR 1,28,1760.1177506948404
3,DR 1,29,1645.6409069505437
4,DR 1,0,315.65354596277103
4,DR 1,1,594.8556036483903
4,DR 1,2,1018.0537963997895
4,DR 1,3,1207.5501498047802
4,DR 1,4,1067.4064320390696
4,DR 1,5,931.7377098184903
4,DR 1,6,1020.6661179448979
4,DR 1,7,1060.0580366688282
4,DR 1,8,1291.9689699348114
4,DR 1,9,1386.2711116503617
4,DR 1,10,1459.8679779644035
4,DR 1,11,1427.6556496459025
4,DR 1,12,1351.3298136266847
4,DR 1,13,1666.0238452569606
4,DR 1,14,1800.6274201575022
4,DR 1,15,1750.2124868578026
4,DR 1,16,1728.725040615821
4,DR 1,17,1947.1857121862065
4,DR 1,18,1910.4636343117743
4,DR 1,19,1986.0989452184397
4,DR 1,20,1801.409051823919
4,DR 1,21,1756.7861044234364
4,DR 1,22,1627.6102778313843
4,DR 1,23,1782.160134472307
4,DR 1,24,1646.787929680742
4,DR 1,25,1460.2907226258196
4,DR 1,26,1588.1381975702552
4,DR 1,27,1798.89242774301
4,DR 1,28,1398.6565449958512
4,DR 1,29,1554.7867931590336
0,DR 2,0,843.8464675766648
0,DR 2,1,979.9555144984329
0,DR 2,2,1892.9139715732051
0,DR 2,3,2063.9763559682406
0,DR 2,4,2126.949328634928
0,DR 2,5,2379.372697732228
0,DR 2,6,2418.009128035551
0,DR 2,7,1751.2270040839608
0,DR 2,8,1801.8032172039962
0,DR 2,9,1979.2741151982998
0,DR 2,10,1920.0701804355165
0,DR 2,11,1828.094583398003
0,DR 2,12,1817.4054208265952
0,DR 2,13,1901.8401137676674
0,DR 2,14,1808.115671490504
0,DR 2,15,1783.4001218649958
0,DR 2,16,1806.8996221796378
0,DR 2,17,1913.2696033204215
0,DR 2,18,1758.9025564011665
0,DR 2,19,1624.054213419979
0,DR 2,20,1543.5249932054462
0,DR 2,21,1289.7696158814313
0,DR 2,22,1496.4768577774655
0,DR 2,23,1285.2027523790275
0,DR 2,24,1185.0919507084218
0,DR 2,25,1128.2314562087693
0,DR 2,26,1177.778903586742
0,DR 2,27,1090.5950890568563
0,DR 2,28,1901.9373480663692
0,DR 2,29,1966.9363437332331
1,DR 2,0,791.7199004921134
1,DR 2,1,426.98397432132697
1,DR 2,2,1373.495115534335
1,DR 2,3,2241.4751554239074
1,DR 2,4,2162.5718503465055
1,DR 2,5,2099.80445948823
1,DR 2,6,1964.9013956675894
1,DR 2,7,1630.8640737253425
1,DR 2,8,1703.899527640104
1,DR 2,9,1570.123320962954
1,DR 2,10,1665.3401633454278
1,DR 2,11,1668.739197687658
1,DR 2,12,1909.554031137122
1,DR 2,13,1890.9120543958732
1,DR 2,14,1864.7406141578235
1,DR 2,15,1900.2332101958266
1,DR 2,16,1992.0707664685963
1,DR 2,17,1701.6637437658705
1,DR 2,18,1843.2090709111105
1,DR 2,19,1750.5838634035215
1,DR 2,20,1983.1378933753506
1,DR 2,21,1856.5100820898301
1,DR 2,22,1761.2599106626824
1,DR 2,23,1573.7445880554637
1,DR 2,24,1482.6262642927372
1,DR 2,25,1544.5094803336385
1,DR 2,26,1573.7856220538074
1,DR 2,27,1571.0727727907758
1,DR 2,28,1571.6024773990425
1,DR 2,29,1742.498071989886
2,DR 2,0,262.9933435388641
2,DR 2,1,262.15306474497214
2,DR 2,2,566.6784273309116
2,DR 2,3,1441.171095163682
2,DR 2,4,1373.9565243572936
2,DR 2,5,1359.289474672251
2,DR 2,6,1628.9966743255547
2,DR 2,7,1507.5664226958831
2,DR 2,8,1467.0989331385827
2,DR 2,9,1224.482076233908
2,DR 2,10,1378.621057919339
2,DR 2,11,1335.900727378935
2,DR 2,12,1282.7484952148384
2,DR 2,13,1594.7173088255522
2,DR 2,14,1777.102418812931
2,DR 2,15,1508.5360305180573
2,DR 2,16,1473.5700266441343
2,DR 2,17,1389.1359252712289
2,DR 2,18,1438.5786001224214
2,DR 2,19,1546.8355473530753
2,DR 2,20,1580.8699748415218
2,DR 2,21,1492.5974038771137
2,DR 2,22,1817.149340876565
2,DR 2,23,1926.5576208083028
2,DR 2,24,1518.5264853548406
2,DR 2,25,1578.1306240191636
2,DR 2,26,1547.6925074534056
2,DR 2,27,1602.9792973768078
2,DR 2,28,1725.3952922605524
2,DR 2,29,1844.8797611764046
3,DR 2,0,998.7905589862291
3,DR 2,1,821.4541854619094
3,DR 2,2,1342.838470007729
3,DR 2,3,1801.5086856782978
3,DR 2,4,1874.550586810689
3,DR 2,5,1687.802638625487
3,DR 2,6,1725.7514540376226
3,DR 2,7,1605.0129027479456
3,DR 2,8,1700.28289080874
3,DR 2,9,1818.7153295780984
3,DR 2,10,1695.171566935015
3,DR 2,11,1668.078167485224
3,DR 2,12,1955.3233603397036
3,DR 2,13,1796.6681396833135
3,DR 2,14,1675.3941473660288
3,DR 2,15,1899.37272036853
3,DR 2,16,2118.8565827802054
3,DR 2,17,2118.926171457375
3,DR 2,18,2150.926858939861
3,DR 2,19,1803.4757943170475
3,DR 2,20,1959.029803671645
3,DR 2,21,2043.1503334892154
3,DR 2,22,1985.8677801912236
3,DR 2,23,1829.8988251693493
3,DR 2,24,1561.9801752930407
3,DR 2,25,1757.6091349684114
3,DR 2,26,1937.0698523201831
3,DR 2,27,1920.8193361037563
3,DR 2,28,1735.79916152841
3,DR 2,29,1773.8516138786954
4,DR 2,0,976.5310540257439
4,DR 2,1,692.9434830304956
4,DR 2,2,1966.5345242125206
4,DR 2,3,2077.363366914462
4,DR 2,4,1998.6556045729212
4,DR 2,5,2150.559878270214
4,DR 2,6,2279.557408653712
4,DR 2,7,2306.1056072306565
4,DR 2,8,2255.0787758746083
4,DR 2,9,2417.8120851521585
4,DR 2,10,2369.6102947559407
4,DR 2,11,2259.047234735455
4,DR 2,12,2394.1218087395273
4,DR 2,13,1719.764092232884
4,DR 2,14,1420.1635382695674
4,DR 2,15,1406.2396397636996
4,DR 2,16,1281.8398687475067
4,DR 2,17,1236.6265336133858
4,DR 2,18,1282.940408296374
4,DR 2,19,1387.666063828445
4,DR 2,20,1425.5757294622404
4,DR 2,21,1306.5975101891956
4,DR 2,22,1152.7505635524217
4,DR 2,23,1506.1631692229505
4,DR 2,24,1520.7923582252959
4,DR 2,25,1655.4567866577233
4,DR 2,26,1513.8593010451862
4,DR 2,27,1695.4360804151218
4,DR 2,28,2029.663710022731
4,DR 2,29,1698.6001194950516
0,DR 3,0,762.9789207704364
0,DR 3,1,891.5659667182979
0,DR 3,2,1769.389748633428
0,DR 3,3,1935.8829992190094
0,DR 3,4,1863.0738679149506
0,DR 3,5,1731.9360162271525
0,DR 3,6,1731.8913009104085
0,DR 3,7,2381.922360572987
0,DR 3,8,2345.0533806488565
0,DR 3,9,2066.5382705348766
0,DR 3,10,2077.59269095395
0,DR 3,11,2282.293001722177
0,DR 3,12,2223.5883898178936
0,DR 3,13,2195.7070362046934
0,DR 3,14,1998.0856404805847
0,DR 3,15,2281.475944879058
0,DR 3,16,2151.156660208992
0,DR 3,17,2212.5912793720345
0,DR 3,18,2032.7038994150569
0,DR 3,19,2241.1411028756374
0,DR 3,20,2308.8227567560434
0,DR 3,21,2579.131301309669
0,DR 3,22,2390.5969029065404
0,DR 3,23,2437.927328909842
0,DR 3,24,2534.5282962167817
0,DR 3,25,2711.074227415573
0,DR 3,26,2653.9666112879963
0,DR 3,27,2554.8324561242166
0,DR 3,28,1981.5583607492088
0,DR 3,29,1951.2972638889462
1,DR 3,0,1437.0039328353232
1,DR 3,1,1022.921185781092
1,DR 3,2,1527.421587567258
1,DR 3,3,1451.438624426228
1,DR 3,4,1432.5695181602691
1,DR 3,5,1710.6564538650243
1,DR 3,6,1557.9102783374008
1,DR 3,7,1990.6222805979332
1,DR 3,8,1838.9080734356671
1,DR 3,9,2003.140239853126
1,DR 3,10,2045.788959672259
1,DR 3,11,1811.0450788846158
1,DR 3,12,1745.4995144485417
1,DR 3,13,1783.8994081108606
1,DR 3,14,1693.2604901763543
1,DR 3,15,1982.4933878411314
1,DR 3,16,1719.6360375426714
1,DR 3,17,1867.6418696178523
1,DR 3,18,1763.9764636880832
1,DR 3,19,1823.1731180816394
1,DR 3,20,1798.795003027043
1,DR 3,21,1714.0205777491308
1,DR 3,22,1862.4171754354418
1,DR 3,23,1862.3574688255312
1,DR 3,24,1996.890431942981
1,DR 3,25,1886.0455115235513
1,DR 3,26,1671.8886398859697
1,DR 3,27,1611.845646618528
1,DR 3,28,1599.5068367898768
1,DR 3,29,1720.9912277053
2,DR 3,0,519.5942249039578
2,DR 3,1,1505.9831589933553
2,DR 3,2,861.9979011851195
2,DR 3,3,1419.077536717972
2,DR 3,4,1926.0585208909479
2,DR 3,5,1735.044864567761
2,DR 3,6,1631.7937781866958
2,DR 3,7,1728.1156713973442
2,DR 3,8,1675.074446958634
2,DR 3,9,1912.8313966260205
2,DR 3,10,1858.1203992351495
2,DR 3,11,1967.2670250864194
2,DR 3,12,1896.3273358283257
2,DR 3,13,1699.8662553527756
2,DR 3,14,1370.9148515612405
2,DR 3,15,1903.16417479648
2,DR 3,16,1833.0293848229949
2,DR 3,17,2134.9407609417003
2,DR 3,18,2031.7745003453801
2,DR 3,19,1926.7886323802254
2,DR 3,20,1633.8726596085112
2,DR 3,21,1869.4625493205772
2,DR 3,22,1846.442840323188
2,DR 3,23,1494.328884368588
2,DR 3,24,1935.4708146401226
2,DR 3,25,1829.7270041450424
2,DR 3,26,1907.2139610795286
2,DR 3,27,1799.7934868821567
2,DR 3,28,1825.7476454781124
2,DR 3,29,1835.7716884272597
3,DR 3,0,804.1581108462509
3,DR 3,1,977.9285210272972
3,DR 3,2,1915.9487226582005
3,DR 3,3,2616.144593660649
3,DR 3,4,2495.352674078736
3,DR 3,5,2409.284865712811
3,DR 3,6,2212.7808142298254
3,DR 3,7,2354.1288794439038
3,DR 3,8,2236.5751532015597
3,DR 3,9,2294.8489277916437
3,DR 3,10,2179.249817579881
3,DR 3,11,2251.95424638545
3,DR 3,12,2261.474703169768
3,DR 3,13,2364.9721300907786
3,DR 3,14,2384.9478908211554
3,DR 3,15,2073.749570883045
3,DR 3,16,1898.2256520651345
3,DR 3,17,1868.6979749562765
3,DR 3,18,1938.3191939837984
3,DR 3,19,2042.4686622770591
3,DR 3,20,1963.4570522646673
3,DR 3,21,1926.8408852186233
3,DR 3,22,2028.763698647175
3,DR 3,23,1927.8016737336875
3,DR 3,24,2452.398099427509
3,DR 3,25,2213.421409781544
3,DR 3,26,2370.3858235329512
3,DR 3,27,1958.886117420817
3,DR 3,28,2100.2743969444355
3,DR 3,29,1996.342278874046
4,DR 3,0,815.0079723484281
4,DR 3,1,318.07510098488365
4,DR 3,2,1485.9828785819532
4,DR 3,3,1662.4293240309003
4,DR 3,4,2269.9029090280055
4,DR 3,5,2286.589774605598
4,DR 3,6,2040.2841189341923
4,DR 3,7,2098.3598537827447
4,DR 3,8,1845.9282395546286
4,DR 3,9,1711.7478756476062
4,DR 3,10,1652.2883776973092
4,DR 3,11,1760.2181823062576
4,DR 3,12,1746.9572211117174
4,DR 3,13,2154.0525600119595
4,DR 3,14,2360.1609506470995
4,DR 3,15,2484.999363933372
4,DR 3,16,2499.189433598285
4,DR 3,17,2495.5627204273287
4,DR 3,18,2330.55976605279
4,DR 3,19,2156.2412949859677
4,DR 3,20,2317.2679744375127
4,DR 3,21,2504.2812796104945
4,DR 3,22,2639.3943626050054
4,DR 3,23,2383.371618743259
4,DR 3,24,2461.6871319787697
4,DR 3,25,2306.2256255518396
4,DR 3,26,2347.557048820619
4,DR 3,27,2114.153882879082
4,DR 3,28,2037.0983582470867
4,DR 3,29,2353.5946622929973
