Run,Iteration,Measure,Measure Name
2,15,4074.4964438899624,Auction Revenue
2,16,4168.7527235117595,Auction Revenue
2,17,4085.3419784745515,Auction Revenue
2,18,4011.663966377534,Auction Revenue
2,19,3903.8146907176547,Auction Revenue
2,20,3828.6601999870536,Auction Revenue
2,21,4014.974332530636,Auction Revenue
2,22,3904.950674645672,Auction Revenue
2,23,3847.416150761519,Auction Revenue
2,24,3687.5827016234653,Auction Revenue
2,25,3673.264075644539,Auction Revenue
2,26,3655.946621651305,Auction Revenue
2,27,3655.0148586513424,Auction Revenue
2,28,3706.686260757451,Auction Revenue
2,29,3770.8548227232113,Auction Revenue
3,0,12990.91451838772,Auction Revenue
3,1,5434.345034808616,Auction Revenue
3,2,4088.219644483696,Auction Revenue
3,3,3857.6692419362994,Auction Revenue
3,4,3848.916012094722,Auction Revenue
3,5,3753.053571725312,Auction Revenue
3,6,3570.248132324318,Auction Revenue
3,7,3506.9160050312107,Auction Revenue
3,8,3354.059534370178,Auction Revenue
3,9,3442.3688255024244,Auction Revenue
3,10,3579.8242020500347,Auction Revenue
3,11,3332.3616159136295,Auction Revenue
3,12,3386.976104867285,Auction Revenue
3,13,3512.481602164563,Auction Revenue
3,14,3436.606448435125,Auction Revenue
3,15,3481.3202728761235,Auction Revenue
3,16,3560.342940948589,Auction Revenue
3,17,3751.0810536402428,Auction Revenue
3,18,3796.1236419925413,Auction Revenue
3,19,3622.8294344146393,Auction Revenue
3,20,3735.70838449216,Auction Revenue
3,21,3739.7696409562827,Auction Revenue
3,22,3943.5353003410683,Auction Revenue
3,23,3981.611339401057,Auction Revenue
3,24,3869.6343874147865,Auction Revenue
3,25,4077.418707078347,Auction Revenue
3,26,4012.167720758312,Auction Revenue
3,27,3846.4029501255886,Auction Revenue
3,28,3795.283821056056,Auction Revenue
3,29,3734.811684008342,Auction Revenue
4,0,12420.445690916637,Auction Revenue
4,1,8267.106370820204,Auction Revenue
4,2,4854.222488281354,Auction Revenue
4,3,4969.295022462636,Auction Revenue
4,4,4924.154486252367,Auction Revenue
4,5,4815.088675408655,Auction Revenue
4,6,4620.292687844202,Auction Revenue
4,7,4527.205648170823,Auction Revenue
4,8,4537.35410032005,Auction Revenue
4,9,4520.346636854613,Auction Revenue
4,10,4652.011045750096,Auction Revenue
4,11,4564.8690876238825,Auction Revenue
4,12,4453.629484084225,Auction Revenue
4,13,4122.719973921963,Auction Revenue
4,14,4117.873292826879,Auction Revenue
4,15,4021.699005263297,Auction Revenue
4,16,4071.4677134918643,Auction Revenue
4,17,4124.2733808536095,Auction Revenue
4,18,4214.594053500797,Auction Revenue
4,19,3954.9815167496176,Auction Revenue
4,20,4112.773872544414,Auction Revenue
4,21,3930.1198764525457,Auction Revenue
4,22,3970.565495576403,Auction Revenue
4,23,4040.4201937451703,Auction Revenue
4,24,4151.848241956396,Auction Revenue
4,25,4224.403906163768,Auction Revenue
4,26,3981.227111103144,Auction Revenue
4,27,4102.754700335579,Auction Revenue
4,28,4369.163652316581,Auction Revenue
4,29,4069.611284636551,Auction Revenue
0,0,-11468.8674359784,Social Surplus
0,1,-2878.1278206865895,Social Surplus
0,2,453.2179389755429,Social Surplus
0,3,641.9953095257374,Social Surplus
0,4,584.3199755095866,Social Surplus
0,5,910.8892826970628,Social Surplus
