Run,Agent,Iteration,Underbid Regret
0,DR 3,15,84.61930977246325
0,DR 3,16,92.660360667234
0,DR 3,17,84.70131803688986
0,DR 3,18,110.59196207743622
0,DR 3,19,74.58691528921143
0,DR 3,20,66.94544467535565
0,DR 3,21,49.96603941631445
0,DR 3,22,56.26056994817084
0,DR 3,23,62.26402570291343
0,DR 3,24,51.78987892750348
0,DR 3,25,42.74762312094379
0,DR 3,26,48.455218039853236
0,DR 3,27,53.30482433621089
0,DR 3,28,108.9779110109987
0,DR 3,29,100.36495561345545
1,DR 1,0,3.1520409517363515
1,DR 1,1,63.06068895561218
1,DR 1,2,92.77828258984196
1,DR 1,3,167.8350650916208
1,DR 1,4,135.27889366750722
1,DR 1,5,149.41552193009653
1,DR 1,6,155.99596400007385
1,DR 1,7,137.59462832538168
1,DR 1,8,130.83930356418048
1,DR 1,9,122.78623123561289
1,DR 1,10,140.84318753621227
1,DR 1,11,124.52777735990331
1,DR 1,12,132.9809292501564
1,DR 1,13,166.92008299183502
1,DR 1,14,121.53176206345046
1,DR 1,15,170.00597680463414
1,DR 1,16,127.27339759868381
1,DR 1,17,111.39142185729665
1,DR 1,18,125.18825670210632
1,DR 1,19,109.8314431709212
1,DR 1,20,139.10886682819296
1,DR 1,21,98.8537697088941
1,DR 1,22,100.27657154997058
1,DR 1,23,90.74375280676395
1,DR 1,24,87.79039381292415
1,DR 1,25,87.60480906679783
1,DR 1,26,78.45806909478779
1,DR 1,27,55.44457628932895
1,DR 1,28,71.4507448802598
1,DR 1,29,92.17746260127066
1,DR 2,0,2.654087926707933
1,DR 2,1,41.25125734114314
1,DR 2,2,49.34135271430999
1,DR 2,3,40.25713140464577
1,DR 2,4,36.03050500328667
1,DR 2,5,55.81565049131582
1,DR 2,6,56.571133407867414
1,DR 2,7,117.29076144130639
1,DR 2,8,89.22281509771888
1,DR 2,9,119.38362604373512
1,DR 2,10,116.68970977394747
1,DR 2,11,108.2285776248615
1,DR 2,12,81.85547771209039
1,DR 2,13,75.78200302745326
1,DR 2,14,96.35753578617766
1,DR 2,15,80.6787725375626
1,DR 2,16,70.8811699608731
1,DR 2,17,109.46954559471678
1,DR 2,18,84.4828024549872
1,DR 2,19,102.70474644300572
1,DR 2,20,77.49229495870301
1,DR 2,21,80.23076028182479
1,DR 2,22,92.75946544473689
1,DR 2,23,131.55283686064246
1,DR 2,24,137.16009542170397
1,DR 2,25,124.44167431648019
1,DR 2,26,137.26423403001198
1,DR 2,27,165.06687242312157
1,DR 2,28,170.96239490806704
1,DR 2,29,116.01736275117109
1,DR 3,0,2.2004621639439583
1,DR 3,1,58.35882394108168
1,DR 3,2,108.01628084626304
1,DR 3,3,126.87129360076506
1,DR 3,4,151.83399089625829
1,DR 3,5,117.45630755588007
1,DR 3,6,125.60825270267046
1,DR 3,7,72.4603933277837
1,DR 3,8,91.9239114045796
1,DR 3,9,71.46345748976452
1,DR 3,10,82.50466756318556
1,DR 3,11,73.75831376925203
1,DR 3,12,109.9583938851301
1,DR 3,13,81.34957540461676
1,DR 3,14,88.1934459088073
1,DR 3,15,74.9232692276135
1,DR 3,16,102.5243335164615
1,DR 3,17,84.15811520494111
1,DR 3,18,95.13210813184543
1,DR 3,19,92.41234323594182
1,DR 3,20,82.78808843485851
1,DR 3,21,107.27196930002839
1,DR 3,22,94.6221678416008
1,DR 3,23,73.8266706730636
1,DR 3,24,74.83452781800898
1,DR 3,25,74.34931217891629
1,DR 3,26,100.76523373682761
1,DR 3,27,124.13019198250718
1,DR 3,28,123.83806687266559
1,DR 3,29,106.51781338927788
2,DR 1,0,4.96534470777323
2,DR 1,1,42.87536804464744
2,DR 1,2,88.44472575609285
2,DR 1,3,42.64669186403592
2,DR 1,4,32.061694752303026
2,DR 1,5,40.1259935689733
2,DR 1,6,43.116214445561596
2,DR 1,7,36.11966871458477
2,DR 1,8,35.42961784966221
2,DR 1,9,37.95582865811943
2,DR 1,10,34.1629622836099
2,DR 1,11,35.94959907229995
2,DR 1,12,34.667304187899305
2,DR 1,13,48.404218009986366
2,DR 1,14,44.1181246663716
2,DR 1,15,46.75239652605208
2,DR 1,16,47.367034361271195
2,DR 1,17,60.80649620620854
2,DR 1,18,58.316418873888395
2,DR 1,19,55.3565265327246
2,DR 1,20,48.708757391116414
2,DR 1,21,53.0165881441599
2,DR 1,22,77.6292155667312
2,DR 1,23,74.04236626915478
2,DR 1,24,53.125354185218214
2,DR 1,25,57.35256263300073
2,DR 1,26,52.58428472738241
2,DR 1,27,55.70480588825155
2,DR 1,28,62.334527587914195
2,DR 1,29,74.33191681691927
2,DR 2,0,18.927432710009853
2,DR 2,1,64.4657234019246
2,DR 2,2,70.91240200369722
2,DR 2,3,105.7364755605713
2,DR 2,4,188.38508192444476
2,DR 2,5,208.0763536507863
2,DR 2,6,155.74253255995006
2,DR 2,7,195.28281597969695
2,DR 2,8,190.18234283731778
2,DR 2,9,227.43682362141033
2,DR 2,10,210.52571718961045
2,DR 2,11,203.69392995617937
2,DR 2,12,217.4347366698598
2,DR 2,13,139.31446186991374
2,DR 2,14,119.89384118019142
2,DR 2,15,148.50839485158903
2,DR 2,16,140.89390182061226
2,DR 2,17,192.15998717390028
2,DR 2,18,173.86113998115354
2,DR 2,19,153.1706220216111
2,DR 2,20,131.30810337701251
2,DR 2,21,149.95075123058746
2,DR 2,22,101.5748999866039
2,DR 2,23,75.8830142552531
2,DR 2,24,134.6428917833702
2,DR 2,25,144.5303804077413
2,DR 2,26,139.83139451056525
2,DR 2,27,101.95488067898205
2,DR 2,28,87.30789938045665
2,DR 2,29,78.54631217885651
2,DR 3,0,42.55748587957835
2,DR 3,1,35.28515057965111
2,DR 3,2,11.463915859772976
2,DR 3,3,191.93948700447348
2,DR 3,4,156.34337760655842
2,DR 3,5,167.24661281764682
2,DR 3,6,161.7393290019647
2,DR 3,7,156.63393168592015
2,DR 3,8,169.4529329488497
2,DR 3,9,128.4605180121029
2,DR 3,10,147.0183850489318
2,DR 3,11,148.6417653493284
2,DR 3,12,157.42388201479707
2,DR 3,13,154.89051381307246
2,DR 3,14,229.8020684318328
2,DR 3,15,136.44955416389368
2,DR 3,16,134.85149478430768
2,DR 3,17,105.135764556346
2,DR 3,18,103.1857077791962
2,DR 3,19,130.2598328768587
2,DR 3,20,156.451029504643
2,DR 3,21,126.8415385669705
2,DR 3,22,118.3876653708844
2,DR 3,23,199.63027374772628
2,DR 3,24,108.98589391587122
2,DR 3,25,121.0559300360321
2,DR 3,26,112.66062124006112
2,DR 3,27,130.6508587890611
2,DR 3,28,103.59576912020144
2,DR 3,29,123.77566827086804
3,DR 1,0,8.57973678343279
3,DR 1,1,36.905383467833474
3,DR 1,2,40.116559328713876
3,DR 1,3,165.39151412897633
3,DR 1,4,127.1163804901875
3,DR 1,5,116.23567191566434
3,DR 1,6,82.06109960309405
3,DR 1,7,85.34501851608137
3,DR 1,8,96.44785764429312
3,DR 1,9,113.39931828278819
3,DR 1,10,66.08315412853202
3,DR 1,11,87.10458616156839
3,DR 1,12,131.09048150149005
3,DR 1,13,106.87451398281573
3,DR 1,14,106.93193305005985
3,DR 1,15,84.99197815242556
3,DR 1,16,90.07028743202412
3,DR 1,17,85.6641522668132
3,DR 1,18,92.7238828435344
3,DR 1,19,68.93767652338042
3,DR 1,20,68.27766125253109
3,DR 1,21,77.25970605069455
3,DR 1,22,80.16415052402564
3,DR 1,23,65.65355289861188
3,DR 1,24,66.43814079335107
3,DR 1,25,67.67176555379667
3,DR 1,26,111.13020372034545
3,DR 1,27,58.70364020386877
3,DR 1,28,53.44306203592065
3,DR 1,29,57.00902001133127
3,DR 2,0,6.0428982161716025
3,DR 2,1,128.75133161209916
3,DR 2,2,135.0054196945376
3,DR 2,3,96.91948905165059
3,DR 2,4,81.68354232822713
3,DR 2,5,99.34922481091428
3,DR 2,6,87.2138726272214
3,DR 2,7,103.54217734954193
3,DR 2,8,93.11834186484221
3,DR 2,9,89.91446199995839
3,DR 2,10,104.55911435920268
3,DR 2,11,92.31620409412477
3,DR 2,12,62.13309884077805
3,DR 2,13,93.8298563147732
3,DR 2,14,114.36945131293453
3,DR 2,15,82.94196618486879
3,DR 2,16,57.02978415829237
3,DR 2,17,47.10443984558298
3,DR 2,18,48.347548014729384
3,DR 2,19,87.5505940992952
3,DR 2,20,71.05270323889037
3,DR 2,21,58.30569617426803
3,DR 2,22,57.10525919050505
3,DR 2,23,73.92366875547951
3,DR 2,24,100.32652492768278
3,DR 2,25,88.70496308287407
3,DR 2,26,69.93839623839538
3,DR 2,27,64.57029950260579
3,DR 2,28,102.37924597833951
3,DR 2,29,89.48156295376148
3,DR 3,0,16.757117113545437
3,DR 3,1,22.278026749108008
3,DR 3,2,106.5253828025478
3,DR 3,3,44.9104951964212
3,DR 3,4,58.13600225211896
3,DR 3,5,57.88172660807956
3,DR 3,6,92.70991861752694
3,DR 3,7,69.90796945259305
3,DR 3,8,81.22436832783796
3,DR 3,9,79.31837674838573
3,DR 3,10,101.42812603018197
3,DR 3,11,100.49442935103966
3,DR 3,12,82.67910045011688
3,DR 3,13,76.23293976118964
3,DR 3,14,59.978033857778485
3,DR 3,15,115.97023332295912
3,DR 3,16,132.15523221268347
3,DR 3,17,136.0048241019208
3,DR 3,18,122.9604235384667
3,DR 3,19,119.91865117396011
3,DR 3,20,120.49958464916715
3,DR 3,21,125.72551280732795
3,DR 3,22,114.22415437791953
3,DR 3,23,106.70924107620306
3,DR 3,24,64.91716153570532
3,DR 3,25,75.08552633015113
3,DR 3,26,57.425023828518995
3,DR 3,27,109.99203531646255
3,DR 3,28,103.1118908187564
3,DR 3,29,100.8303242480216
4,DR 1,0,3.67640509343925
4,DR 1,1,51.004664390939084
4,DR 1,2,149.15682413864616
4,DR 1,3,144.0363218792339
4,DR 1,4,162.65543696468868
4,DR 1,5,239.4415625600084
4,DR 1,6,200.90715877358974
4,DR 1,7,193.63715998962795
4,DR 1,8,138.8708284117024
4,DR 1,9,147.93223091895834
4,DR 1,10,119.57768250331097
4,DR 1,11,127.75130745274427
4,DR 1,12,144.64318406633873
4,DR 1,13,114.42680293838234
4,DR 1,14,97.51412513484738
4,DR 1,15,110.39246077822247
4,DR 1,16,108.52272805885245
4,DR 1,17,81.87945513627537
4,DR 1,18,73.06857843667606
4,DR 1,19,69.0254783206028
4,DR 1,20,85.92545788651276
4,DR 1,21,84.80453034526202
4,DR 1,22,111.66526742362487
4,DR 1,23,97.26833430989072
4,DR 1,24,100.60179068518467
4,DR 1,25,105.32690605874747
4,DR 1,26,114.68464702206808
4,DR 1,27,85.25347865847039
4,DR 1,28,120.46087619343172
4,DR 1,29,103.29609677381333
4,DR 2,0,10.39776379538559
4,DR 2,1,5.253989643227639
4,DR 2,2,48.42872507339351
4,DR 2,3,53.89388551980363
4,DR 2,4,56.280123658010616
4,DR 2,5,50.97472062762462
4,DR 2,6,42.28784589114838
4,DR 2,7,44.6877928523067
4,DR 2,8,45.74023067007455
4,DR 2,9,41.68180459227891
4,DR 2,10,36.82339952830258
4,DR 2,11,44.56240668217957
4,DR 2,12,44.60374519983492
4,DR 2,13,93.0029376178097
4,DR 2,14,143.66063382688992
4,DR 2,15,149.25426269876965
4,DR 2,16,169.4710818244804
4,DR 2,17,215.9679687061386
4,DR 2,18,185.75844967505554
4,DR 2,19,167.22923431297545
4,DR 2,20,152.23933988992397
4,DR 2,21,174.62451047342398
4,DR 2,22,178.55153249959636
4,DR 2,23,126.42115393197167
4,DR 2,24,127.50983581611462
4,DR 2,25,107.34906352156659
4,DR 2,26,124.76595280352987
4,DR 2,27,109.58367800013734
4,DR 2,28,65.08302758764417
4,DR 2,29,107.45287138353049
4,DR 3,0,15.152533084077504
4,DR 3,1,154.85472682055592
4,DR 3,2,52.53757515022529
4,DR 3,3,61.138514491598414
4,DR 3,4,56.20860702539172
4,DR 3,5,48.44855438483157
4,DR 3,6,84.44152720646531
4,DR 3,7,85.71595098315431
4,DR 3,8,108.57677552280083
4,DR 3,9,134.85916062942184
4,DR 3,10,159.98587468788344
4,DR 3,11,139.22808800632617
4,DR 3,12,138.74484701176823
4,DR 3,13,92.34020147692667
4,DR 3,14,65.39070431227495
4,DR 3,15,57.97026969715842
4,DR 3,16,53.91437590066598
4,DR 3,17,57.59552991813107
4,DR 3,18,57.1423510300003
4,DR 3,19,77.81525443539465
4,DR 3,20,75.73273354100297
4,DR 3,21,49.27052389964157
4,DR 3,22,35.68690641631029
4,DR 3,23,63.225121025088754
4,DR 3,24,57.228926417534
4,DR 3,25,75.75083509133498
4,DR 3,26,67.26018389992649
4,DR 3,27,98.91187922511028
4,DR 3,28,98.16063990408865
4,DR 3,29,81.64362053316916
