Run,Agent,Iteration,Net Utility
2,Truthful Learnt 1,9,433.9580556395399
2,Truthful Learnt 1,10,431.22632703596696
2,Truthful Learnt 1,11,447.4117790724337
2,Truthful Learnt 1,12,394.87285873119947
2,Truthful Learnt 1,13,385.6174822334873
2,Truthful Learnt 1,14,368.24982113677163
2,Truthful Learnt 1,15,432.99134960654317
2,Truthful Learnt 1,16,376.44095421173984
2,Truthful Learnt 1,17,422.0284202327208
2,Truthful Learnt 1,18,417.6145370846
2,Truthful Learnt 1,19,427.5241413041379
0,Truthful Learnt 2,0,-777.3774594624678
0,Truthful Learnt 2,1,32.8298006512883
0,Truthful Learnt 2,2,241.23544534117238
0,Truthful Learnt 2,3,311.59006073598187
0,Truthful Learnt 2,4,314.6810931269247
0,Truthful Learnt 2,5,340.5118379050567
0,Truthful Learnt 2,6,285.09440713296925
0,Truthful Learnt 2,7,270.6912259087739
0,Truthful Learnt 2,8,312.0151608745337
0,Truthful Learnt 2,9,284.21697923577807
0,Truthful Learnt 2,10,268.6944256352997
0,Truthful Learnt 2,11,339.7307392285267
0,Truthful Learnt 2,12,332.35022015788536
0,Truthful Learnt 2,13,312.5393499476308
0,Truthful Learnt 2,14,338.1758947613807
0,Truthful Learnt 2,15,311.8123374181879
0,Truthful Learnt 2,16,253.14713168795413
0,Truthful Learnt 2,17,281.38158225403794
0,Truthful Learnt 2,18,287.0470663555831
0,Truthful Learnt 2,19,292.6148967532567
1,Truthful Learnt 2,0,-959.6545585148689
1,Truthful Learnt 2,1,-251.4366652277336
1,Truthful Learnt 2,2,265.29162479289994
1,Truthful Learnt 2,3,327.07915864668934
1,Truthful Learnt 2,4,333.6224800365015
1,Truthful Learnt 2,5,397.8210719469075
1,Truthful Learnt 2,6,343.96473384868983
1,Truthful Learnt 2,7,361.5437831817417
1,Truthful Learnt 2,8,356.46129648935374
1,Truthful Learnt 2,9,332.73365832773464
1,Truthful Learnt 2,10,320.8899784982388
1,Truthful Learnt 2,11,345.44686696536826
1,Truthful Learnt 2,12,334.9898974267116
1,Truthful Learnt 2,13,275.82541529253103
1,Truthful Learnt 2,14,358.44661641776577
1,Truthful Learnt 2,15,316.417320329276
1,Truthful Learnt 2,16,362.96066104587544
1,Truthful Learnt 2,17,326.37407617993125
1,Truthful Learnt 2,18,346.0073675206351
1,Truthful Learnt 2,19,337.85355457797795
2,Truthful Learnt 2,0,-1036.778869108089
2,Truthful Learnt 2,1,-373.41057143714994
2,Truthful Learnt 2,2,390.314406500254
2,Truthful Learnt 2,3,391.8533105783351
2,Truthful Learnt 2,4,354.75785047599874
2,Truthful Learnt 2,5,327.89681944147225
2,Truthful Learnt 2,6,348.936097488477
2,Truthful Learnt 2,7,305.5811301922885
2,Truthful Learnt 2,8,381.3497039101608
2,Truthful Learnt 2,9,315.77355293855334
2,Truthful Learnt 2,10,359.2598490073404
2,Truthful Learnt 2,11,422.58057149423365
2,Truthful Learnt 2,12,358.95676699267204
2,Truthful Learnt 2,13,334.39024014741887
2,Truthful Learnt 2,14,310.7015182822756
2,Truthful Learnt 2,15,330.64993296586164
2,Truthful Learnt 2,16,360.41194884109865
2,Truthful Learnt 2,17,362.59312758314996
2,Truthful Learnt 2,18,377.9547623469675
2,Truthful Learnt 2,19,387.1152492677028
0,Truthful Learnt 3,0,-956.9647977660278
0,Truthful Learnt 3,1,-840.4549446355671
0,Truthful Learnt 3,2,96.38810443279043
0,Truthful Learnt 3,3,250.387189137853
0,Truthful Learnt 3,4,240.19715049977785
0,Truthful Learnt 3,5,213.50848450127373
0,Truthful Learnt 3,6,223.02129007523575
0,Truthful Learnt 3,7,236.75437312862402
0,Truthful Learnt 3,8,199.2345646204538
0,Truthful Learnt 3,9,224.26349387462096
0,Truthful Learnt 3,10,223.54724783912977
0,Truthful Learnt 3,11,236.9110414585892
0,Truthful Learnt 3,12,195.25593802847428
0,Truthful Learnt 3,13,185.92827865955084
0,Truthful Learnt 3,14,229.70096941212455
0,Truthful Learnt 3,15,197.0656992484392
0,Truthful Learnt 3,16,213.99551491943518
0,Truthful Learnt 3,17,219.98176531696555
0,Truthful Learnt 3,18,205.7052466071286
0,Truthful Learnt 3,19,232.17255764293367
1,Truthful Learnt 3,0,-871.8972156670397
1,Truthful Learnt 3,1,-71.55281729582802
1,Truthful Learnt 3,2,205.22515352649418
1,Truthful Learnt 3,3,286.53610022751803
1,Truthful Learnt 3,4,238.40876229682496
1,Truthful Learnt 3,5,286.65584979280595
1,Truthful Learnt 3,6,278.07040261673563
1,Truthful Learnt 3,7,267.85116524205756
1,Truthful Learnt 3,8,252.51468960531426
1,Truthful Learnt 3,9,269.25790614477194
1,Truthful Learnt 3,10,244.16123321427037
1,Truthful Learnt 3,11,254.8503158617878
1,Truthful Learnt 3,12,270.7505379546129
1,Truthful Learnt 3,13,288.90414953805606
1,Truthful Learnt 3,14,231.72756639383198
1,Truthful Learnt 3,15,226.52750409824907
1,Truthful Learnt 3,16,297.00878191698797
1,Truthful Learnt 3,17,248.82002141338663
1,Truthful Learnt 3,18,227.28977002521083
1,Truthful Learnt 3,19,255.21355156356782
2,Truthful Learnt 3,0,-484.4260240007689
2,Truthful Learnt 3,1,50.70112844162397
2,Truthful Learnt 3,2,268.06797523808234
2,Truthful Learnt 3,3,315.48626927226826
2,Truthful Learnt 3,4,315.72834880699577
2,Truthful Learnt 3,5,287.9483069228551
2,Truthful Learnt 3,6,334.9202375259288
2,Truthful Learnt 3,7,296.89479085184644
2,Truthful Learnt 3,8,317.1953279290449
2,Truthful Learnt 3,9,323.6954054087686
2,Truthful Learnt 3,10,350.6611931765882
2,Truthful Learnt 3,11,332.88928846909636
2,Truthful Learnt 3,12,311.7748633592969
2,Truthful Learnt 3,13,321.5219158150768
2,Truthful Learnt 3,14,313.8664217187409
2,Truthful Learnt 3,15,302.4584687932191
2,Truthful Learnt 3,16,315.26796012497914
2,Truthful Learnt 3,17,305.6080078852817
2,Truthful Learnt 3,18,297.762498737219
2,Truthful Learnt 3,19,321.1971636089377
0,Truthful Learnt 4,0,-1248.987255813742
0,Truthful Learnt 4,1,38.5394572491633
0,Truthful Learnt 4,2,475.03399835796466
0,Truthful Learnt 4,3,637.0439303039595
0,Truthful Learnt 4,4,711.9711301317043
0,Truthful Learnt 4,5,694.7265262582736
0,Truthful Learnt 4,6,675.1825942673827
0,Truthful Learnt 4,7,672.5447539689063
0,Truthful Learnt 4,8,661.2936458650311
0,Truthful Learnt 4,9,704.7719956282547
0,Truthful Learnt 4,10,670.828694720391
0,Truthful Learnt 4,11,697.9805479034783
0,Truthful Learnt 4,12,702.8432599761851
0,Truthful Learnt 4,13,702.6772358251833
0,Truthful Learnt 4,14,686.5841816642647
0,Truthful Learnt 4,15,639.356233035533
0,Truthful Learnt 4,16,717.8276512324211
0,Truthful Learnt 4,17,672.6775420489574
0,Truthful Learnt 4,18,678.4446423432754
0,Truthful Learnt 4,19,652.9743245679183
1,Truthful Learnt 4,0,-1409.552563914818
1,Truthful Learnt 4,1,-15.78487794978113
1,Truthful Learnt 4,2,587.6954464651287
1,Truthful Learnt 4,3,591.2960456173952
1,Truthful Learnt 4,4,551.1504732608523
1,Truthful Learnt 4,5,671.0501486936513
1,Truthful Learnt 4,6,668.482366050179
1,Truthful Learnt 4,7,649.6466866976505
1,Truthful Learnt 4,8,669.280433817698
1,Truthful Learnt 4,9,649.2881417704334
1,Truthful Learnt 4,10,626.2924892386899
1,Truthful Learnt 4,11,610.9082246534288
1,Truthful Learnt 4,12,596.7112390794338
1,Truthful Learnt 4,13,600.7840708487894
1,Truthful Learnt 4,14,617.0386607437586
1,Truthful Learnt 4,15,629.4005526506977
1,Truthful Learnt 4,16,650.5099160211093
1,Truthful Learnt 4,17,602.365855078987
1,Truthful Learnt 4,18,667.7863942213899
1,Truthful Learnt 4,19,659.0479216899469
2,Truthful Learnt 4,0,-942.9892528849554
2,Truthful Learnt 4,1,56.069953115731394
2,Truthful Learnt 4,2,602.2308975500658
2,Truthful Learnt 4,3,682.0474166499225
2,Truthful Learnt 4,4,727.4313475595361
2,Truthful Learnt 4,5,676.7646648488604
2,Truthful Learnt 4,6,712.3757200412217
2,Truthful Learnt 4,7,683.02260026246
2,Truthful Learnt 4,8,731.3672164506113
2,Truthful Learnt 4,9,679.1022113231405
2,Truthful Learnt 4,10,679.495170429491
2,Truthful Learnt 4,11,670.8777534631396
2,Truthful Learnt 4,12,686.852628426019
2,Truthful Learnt 4,13,745.0645505252165
2,Truthful Learnt 4,14,631.0353520092385
2,Truthful Learnt 4,15,698.3329407086741
2,Truthful Learnt 4,16,676.7803739631504
2,Truthful Learnt 4,17,749.9652467627225
2,Truthful Learnt 4,18,711.7579257128242
2,Truthful Learnt 4,19,709.202028222042
0,Truthful Learnt 5,0,-579.2856075405641
0,Truthful Learnt 5,1,118.6058730782832
0,Truthful Learnt 5,2,323.5196615088578
0,Truthful Learnt 5,3,350.12627111559374
0,Truthful Learnt 5,4,350.7023643596998
0,Truthful Learnt 5,5,362.7130239390619
0,Truthful Learnt 5,6,360.3502507049564
0,Truthful Learnt 5,7,408.8041352796728
0,Truthful Learnt 5,8,391.2108614814748
0,Truthful Learnt 5,9,417.3967478897106
0,Truthful Learnt 5,10,414.42502167517523
0,Truthful Learnt 5,11,390.6520840741215
0,Truthful Learnt 5,12,385.24361466408664
0,Truthful Learnt 5,13,359.51307361590204
0,Truthful Learnt 5,14,363.17393392512275
0,Truthful Learnt 5,15,393.27032539935465
0,Truthful Learnt 5,16,388.5074772754536
0,Truthful Learnt 5,17,415.06804466391316
0,Truthful Learnt 5,18,418.14432136302906
0,Truthful Learnt 5,19,372.33148764217464
1,Truthful Learnt 5,0,-671.0248264378828
1,Truthful Learnt 5,1,-58.44480288035937
1,Truthful Learnt 5,2,31.02101488168372
1,Truthful Learnt 5,3,245.47320180437745
1,Truthful Learnt 5,4,102.61997681099501
1,Truthful Learnt 5,5,325.69900621686094
1,Truthful Learnt 5,6,345.69639957228065
1,Truthful Learnt 5,7,222.9850062705961
1,Truthful Learnt 5,8,333.61815454470013
1,Truthful Learnt 5,9,346.6765040548109
1,Truthful Learnt 5,10,436.3778393960678
1,Truthful Learnt 5,11,405.58870847377267
1,Truthful Learnt 5,12,394.13447999685974
1,Truthful Learnt 5,13,383.1901878761978
1,Truthful Learnt 5,14,412.28464848563505
1,Truthful Learnt 5,15,359.8719880774652
1,Truthful Learnt 5,16,409.90820083605877
1,Truthful Learnt 5,17,375.2087477047148
1,Truthful Learnt 5,18,433.76095222634154
1,Truthful Learnt 5,19,381.4538272299464
2,Truthful Learnt 5,0,-887.917253738831
2,Truthful Learnt 5,1,130.3049154808252
2,Truthful Learnt 5,2,311.0605789251317
2,Truthful Learnt 5,3,428.6163806328913
2,Truthful Learnt 5,4,440.1558672294159
2,Truthful Learnt 5,5,390.89875528025686
2,Truthful Learnt 5,6,446.14202496079827
2,Truthful Learnt 5,7,372.06381403551086
2,Truthful Learnt 5,8,421.51142575296006
2,Truthful Learnt 5,9,419.11619728094644
2,Truthful Learnt 5,10,450.02902732331887
2,Truthful Learnt 5,11,405.8843968563258
2,Truthful Learnt 5,12,406.08245166493157
2,Truthful Learnt 5,13,450.83163819219857
2,Truthful Learnt 5,14,411.7026605783945
2,Truthful Learnt 5,15,465.87745380259963
2,Truthful Learnt 5,16,395.9213226375727
2,Truthful Learnt 5,17,424.6844187170651
2,Truthful Learnt 5,18,397.6513360343564
2,Truthful Learnt 5,19,420.8353288303636
0,Truthful Learnt 6,0,-1424.1651678958845
0,Truthful Learnt 6,1,-188.84621743979662
0,Truthful Learnt 6,2,474.76293301361625
0,Truthful Learnt 6,3,425.34493582938853
0,Truthful Learnt 6,4,522.4567808142943
0,Truthful Learnt 6,5,482.34969808964127
0,Truthful Learnt 6,6,477.27258582488577
0,Truthful Learnt 6,7,498.6335496004853
0,Truthful Learnt 6,8,454.03241388178924
0,Truthful Learnt 6,9,502.0467208072086
0,Truthful Learnt 6,10,474.4996312003262
0,Truthful Learnt 6,11,513.3202386514783
0,Truthful Learnt 6,12,503.08396381818466
0,Truthful Learnt 6,13,492.7478331778406
0,Truthful Learnt 6,14,444.104254072765
0,Truthful Learnt 6,15,427.14282129655646
0,Truthful Learnt 6,16,476.55294215541846
0,Truthful Learnt 6,17,520.5821644496831
0,Truthful Learnt 6,18,469.7717581307293
0,Truthful Learnt 6,19,468.02190422619924
1,Truthful Learnt 6,0,-2018.5802293947697
1,Truthful Learnt 6,1,-566.7570550129199
1,Truthful Learnt 6,2,407.8226836192618
1,Truthful Learnt 6,3,479.8230764487313
1,Truthful Learnt 6,4,484.983361653072
1,Truthful Learnt 6,5,525.0343213671756
1,Truthful Learnt 6,6,510.39512370144826
1,Truthful Learnt 6,7,444.2113913812099
1,Truthful Learnt 6,8,488.4255211518079
1,Truthful Learnt 6,9,461.1052726841538
1,Truthful Learnt 6,10,510.7844656346246
1,Truthful Learnt 6,11,475.0347364468069
1,Truthful Learnt 6,12,474.17965917813996
1,Truthful Learnt 6,13,486.3548490457375
1,Truthful Learnt 6,14,514.7109218417894
1,Truthful Learnt 6,15,448.2643455585479
1,Truthful Learnt 6,16,480.4832495207381
1,Truthful Learnt 6,17,411.4784926717161
1,Truthful Learnt 6,18,434.1334844732645
1,Truthful Learnt 6,19,493.90906078158946
2,Truthful Learnt 6,0,-1927.6443410938225
2,Truthful Learnt 6,1,-373.1283965020472
2,Truthful Learnt 6,2,401.5666157898574
2,Truthful Learnt 6,3,317.33092571428125
2,Truthful Learnt 6,4,351.6294160214611
2,Truthful Learnt 6,5,370.86879849909576
2,Truthful Learnt 6,6,382.356070525854
2,Truthful Learnt 6,7,390.9071335223838
2,Truthful Learnt 6,8,366.09612545700713
2,Truthful Learnt 6,9,346.6283343050885
2,Truthful Learnt 6,10,307.372742860186
2,Truthful Learnt 6,11,352.7097541868429
2,Truthful Learnt 6,12,346.9050984895323
2,Truthful Learnt 6,13,319.4418822879767
2,Truthful Learnt 6,14,358.48063113308217
2,Truthful Learnt 6,15,425.7076084721644
2,Truthful Learnt 6,16,371.8600876161938
2,Truthful Learnt 6,17,332.9869043071318
2,Truthful Learnt 6,18,361.44534788215554
2,Truthful Learnt 6,19,338.6001521249649
